fecha	producto_id	cantidad	precio_unitario
2026-01-17	145	0.237	22.95
2026-01-17	79	6	1.55
2026-01-17	108	0.289	2.35
2026-01-17	195	2	2.25
2026-01-17	218	1	1.39
2026-01-17	121	2.31	1.29
2026-01-17	107	3.804	1.99
2026-01-17	44	1.474	1.75
2026-01-17	28	1	2.85
2026-01-17	95	2.481	2.39
2026-01-17	82	4	0.99
2026-01-17	94	3.66	2.85
2026-01-17	31	0.409	5.69
2026-01-19	70	2	1.49
2026-01-19	27	1	2.59
2026-01-19	166	1	2.45
2026-01-19	114	1.953	4.5
2026-01-19	12	2.596	2.25
2026-01-19	53	1	2.59
2026-01-19	105	1.451	1.75
2026-01-19	145	0.141	22.95
2026-01-19	215	1	2.79
2026-01-19	33	4.415	1.59
2026-01-19	24	1.025	1.19
2026-01-19	4	4	1.05
2026-01-19	42	5.237	1.39
2026-01-19	43	6.609	1.79
2026-01-19	155	1	0.85
2026-01-19	190	4	3.15
2026-01-19	121	9.651	1.29
2026-01-19	190	2	3.15
2026-01-19	125	1	2.35
2026-01-19	118	0.138	4
2026-01-19	68	1	1.99
2026-01-19	39	1.218	3.99
2026-01-19	59	0.078	4
2026-01-19	197	1.169	2.25
2026-01-19	121	7.814	1.29
2026-01-19	41	0.562	1.85
2026-01-19	127	1	2.49
2026-01-19	218	4	1.39
2026-01-19	65	2	1.45
2026-01-19	26	0.235	1.19
2026-01-19	78	6	1.09
2026-01-19	166	3	2.45
2026-01-19	144	0.293	5.39
2026-01-19	47	0.243	3
2026-01-19	50	1	3
2026-01-19	127	3	2.49
2026-01-19	158	1	2.29
2026-01-19	248	0.007	10.95
2026-01-19	124	7.265	1.55
2026-01-19	153	1	1.99
2026-01-19	89	4.481	0.79
2026-01-19	73	1	1.49
2026-01-19	96	0.9	2.5
2026-01-19	219	3	0.99
2026-01-19	57	1	1.35
2026-01-19	227	1	1.69
2026-01-19	135	0.205	12.95
2026-01-19	58	1.169	2.49
2026-01-19	35	1	1.35
2026-01-19	71	1	1.99
2026-01-19	107	0.759	1.99
2026-01-19	158	1	2.29
2026-01-19	83	1.824	2.39
2026-01-19	209	1	1.19
2026-01-19	194	1.6	2.75
2026-01-19	61	1	1.89
2026-01-19	154	1	1.99
2026-01-19	214	1	2.79
2026-01-19	197	2.422	2.25
2026-01-19	38	5.058	1.89
2026-01-19	91	6.899	0.69
2026-01-19	146	0.605	14.39
2026-01-19	93	3	3
2026-01-19	193	1	2.5
2026-01-19	92	5.449	0.89
2026-01-19	216	1	2.79
2026-01-19	89	18.595	0.79
2026-01-19	124	2.348	1.55
2026-01-19	137	0.334	18.75
2026-01-19	194	4.72	2.75
2026-01-19	213	2	2.85
2026-01-19	226	1	1.35
2026-01-19	209	1	1.19
2026-01-19	99	1.08	2.99
2026-01-19	114	0.62	4.5
2026-01-19	48	1	1.99
2026-01-19	85	1	1.49
2026-01-19	84	5	1.59
2026-01-19	136	0.209	12.95
2026-01-19	102	0.212	1.75
2026-01-19	11	0.904	3.95
2026-01-19	111	2.2	1.75
2026-01-19	193	3	2.5
2026-01-19	114	0.758	4.5
2026-01-19	56	3	3.49
2026-01-19	75	3	1.59
2026-01-19	113	0.019	4.25
2026-01-19	69	2	1.25
2026-01-19	198	2.958	1.19
2026-01-19	49	1	3
2026-01-19	76	1	0.79
2026-01-19	82	3	0.99
2026-01-19	55	3	2.99
2026-01-19	76	12	0.79
2026-01-19	211	2	1.15
2026-01-19	167	2	1.59
2026-01-19	196	2	3.15
2026-01-19	27	1	2.59
2026-01-19	44	1.874	1.75
2026-01-19	207	1	1.29
2026-01-19	40	2	1.99
2026-01-19	106	3.518	1.99
2026-01-19	103	1.082	2.19
2026-01-19	93	2	3
2026-01-19	101	0.497	3
2026-01-19	142	0.294	6.95
2026-01-19	125	2	2.35
2026-01-19	135	0.128	12.95
2026-01-19	8	1	2.25
2026-01-19	60	1	2.75
2026-01-19	195	1	2.25
2026-01-19	117	0.448	2.5
2026-01-19	196	1	3.15
2026-01-19	80	1	2.99
2026-01-19	186	1	2.25
2026-01-19	44	1.834	1.75
2026-01-19	18	4.237	1.35
2026-01-19	79	2	1.55
2026-01-19	108	0.17	2.35
2026-01-19	146	0.163	14.39
2026-01-19	54	1	2.59
2026-01-19	83	0.36	2.39
2026-01-19	178	0.502	3.29
2026-01-19	114	1.753	4.5
2026-01-19	9	2	0.85
2026-01-19	201	0.6	1.95
2026-01-19	52	14.444	0.99
2026-01-19	98	0.904	2.3
2026-01-19	226	1	1.35
2026-01-19	189	2	3.15
2026-01-19	139	0.22	14.95
2026-01-19	77	1	2.35
2026-01-19	199	2.438	2.19
2026-01-19	30	3	1.89
2026-01-19	41	2.405	1.85
2026-01-19	72	3	0.95
2026-01-19	48	1	1.99
2026-01-19	100	0.346	2.69
2026-01-19	31	0.381	5.69
2026-01-19	224	1	0.99
2026-01-19	69	3	1.25
2026-01-19	162	1	1.19
2026-01-19	44	5.286	1.75
2026-01-19	28	1	2.85
2026-01-19	52	2.343	0.99
2026-01-19	16	1.144	1.25
2026-01-19	152	1	1.75
2026-01-19	121	7.039	1.29
2026-01-19	81	4	1.25
2026-01-19	148	0.172	5.99
2026-01-19	41	1.643	1.85
2026-01-19	130	3	1.89
2026-01-19	66	2	1.59
2026-01-19	109	0.417	2.59
2026-01-19	77	1	2.35
2026-01-19	97	0.206	1.75
2026-01-19	134	0.463	14.75
2026-01-19	23	1	1.25
2026-01-19	93	4	3
2026-01-19	189	1	3.15
2026-01-19	54	1	2.59
2026-01-19	165	2.06	5
2026-01-19	149	0.307	4.99
2026-01-19	17	1	1.69
2026-01-19	140	0.375	12.95
2026-01-19	94	4.046	2.85
2026-01-19	101	3.843	3
2026-01-19	107	1.492	1.99
2026-01-19	106	1.085	1.99
2026-01-19	112	0.776	2.59
2026-01-19	197	1.24	2.25
2026-01-19	187	2.251	5.45
2026-01-19	21	1	0.99
2026-01-19	141	0.128	11.89
2026-01-19	167	1	1.59
2026-01-19	95	4.025	2.39
2026-01-19	88	1.461	2.19
2026-01-19	28	2	2.85
2026-01-19	250	0.234	2.39
2026-01-19	195	2	2.25
2026-01-19	23	2	1.25
2026-01-19	198	3.101	1.19
2026-01-19	128	1	2.25
2026-01-19	3	1	1.45
2026-01-19	93	1	3
2026-01-19	185	2	1.99
2026-01-19	112	0.915	2.59
2026-01-19	46	0.27	3
2026-01-19	74	1	2.35
2026-01-19	71	1	1.99
2026-01-19	39	0.957	3.99
2026-01-19	18	3.874	1.35
2026-01-19	138	1.49	4.59
2026-01-19	87	3	1.39
2026-01-19	208	2	0.95
2026-01-19	195	2	2.25
2026-01-19	28	1	2.85
2026-01-19	73	1	1.49
2026-01-19	93	3	3
2026-01-19	114	0.569	4.5
2026-01-19	79	2	1.55
2026-01-19	28	1	2.85
2026-01-19	11	1.134	3.95
2026-01-19	122	0.05	2.99
2026-01-19	91	10.783	0.69
2026-01-19	43	1.492	1.79
2026-01-19	175	1	1.59
2026-01-20	144	0.312	5.39
2026-01-20	96	0.96	2.5
2026-01-20	197	2.733	2.25
2026-01-20	41	1.881	1.85
2026-01-20	81	2	1.25
2026-01-20	44	6.274	1.75
2026-01-20	12	2.76	2.25
2026-01-20	165	2.188	5
2026-01-20	56	2	3.49
2026-01-20	136	0.222	12.95
2026-01-20	42	3.331	1.39
2026-01-20	66	2	1.59
2026-01-20	211	2	1.15
2026-01-20	35	1	1.35
2026-01-20	46	0.29	3
2026-01-20	218	2	1.39
2026-01-20	153	1	1.99
2026-01-20	93	3	3
2026-01-20	85	1	1.49
2026-01-20	155	1	0.85
2026-01-20	33	3.868	1.59
2026-01-20	58	1.241	2.49
2026-01-20	206	1	1.95
2026-01-20	108	0.183	2.35
2026-01-20	162	1	1.19
2026-01-20	44	3.28	1.75
2026-01-20	187	1.156	5.45
2026-01-20	11	2.165	3.95
2026-01-20	83	0.937	2.39
2026-01-20	23	3	1.25
2026-01-20	219	2	0.99
2026-01-20	81	2	1.25
2026-01-20	4	2	1.05
2026-01-20	69	5	1.25
2026-01-20	94	1.825	2.85
2026-01-20	70	2	1.49
2026-01-20	88	1.553	2.19
2026-01-20	93	1	3
2026-01-20	92	5.787	0.89
2026-01-20	91	18.783	0.69
2026-01-20	127	3	2.49
2026-01-20	227	1	1.69
2026-01-20	27	1	2.59
2026-01-20	89	9.456	0.79
2026-01-20	71	1	1.99
2026-01-20	42	2.23	1.39
2026-01-20	3	1	1.45
2026-01-20	24	1.084	1.19
2026-01-20	195	3	2.25
2026-01-20	93	1	3
2026-01-20	47	0.257	3
2026-01-20	52	2.909	0.99
2026-01-20	112	1.795	2.59
2026-01-20	33	0.849	1.59
2026-01-20	190	1	3.15
2026-01-20	194	1.964	2.75
2026-01-20	18	3.111	1.35
2026-01-20	189	2	3.15
2026-01-20	78	2	1.09
2026-01-20	215	1	2.79
2026-01-20	89	10.203	0.79
2026-01-20	27	1	2.59
2026-01-20	128	1	2.25
2026-01-20	93	4	3
2026-01-20	84	5	1.59
2026-01-20	135	0.312	12.95
2026-01-20	105	1.543	1.75
2026-01-20	93	1	3
2026-01-20	146	0.288	14.39
2026-01-20	103	1.146	2.19
2026-01-20	87	2	1.39
2026-01-20	124	1.065	1.55
2026-01-20	95	3.046	2.39
2026-01-20	208	2	0.95
2026-01-20	194	0.753	2.75
2026-01-20	50	1	3
2026-01-20	141	0.135	11.89
2026-01-20	102	0.225	1.75
2026-01-20	40	2	1.99
2026-01-20	207	1	1.29
2026-01-20	207	1	1.29
2026-01-20	145	0.149	22.95
2026-01-20	57	1	1.35
2026-01-20	43	0.95	1.79
2026-01-20	142	0.312	6.95
2026-01-20	189	1	3.15
2026-01-20	146	0.33	14.39
2026-01-20	140	0.398	12.95
2026-01-20	78	4	1.09
2026-01-20	99	1.151	2.99
2026-01-20	97	0.217	1.75
2026-01-20	137	0.356	18.75
2026-01-20	89	4.848	0.79
2026-01-20	124	2.09	1.55
2026-01-20	109	0.444	2.59
2026-01-20	31	0.404	5.69
2026-01-20	117	0.476	2.5
2026-01-20	17	1	1.69
2026-01-20	9	2	0.85
2026-01-20	154	1	1.99
2026-01-20	167	3	1.59
2026-01-20	71	1	1.99
2026-01-20	138	0.468	4.59
2026-01-20	124	1.916	1.55
2026-01-20	190	2	3.15
2026-01-20	185	2	1.99
2026-01-20	79	4	1.55
2026-01-20	100	0.364	2.69
2026-01-20	55	2	2.99
2026-01-20	121	10.837	1.29
2026-01-20	48	1	1.99
2026-01-20	43	6.235	1.79
2026-01-20	213	2	2.85
2026-01-20	83	1.385	2.39
2026-01-20	107	2.307	1.99
2026-01-20	8	1	2.25
2026-01-20	26	0.252	1.19
2026-01-20	193	4	2.5
2026-01-20	178	0.532	3.29
2026-01-20	43	1.682	1.79
2026-01-20	56	1	3.49
2026-01-20	73	2	1.49
2026-01-20	38	3.857	1.89
2026-01-20	139	0.234	14.95
2026-01-20	216	1	2.79
2026-01-20	106	5.126	1.99
2026-01-20	72	3	0.95
2026-01-20	21	1	0.99
2026-01-20	149	0.327	4.99
2026-01-20	76	2	0.79
2026-01-20	152	1	1.75
2026-01-20	39	2.311	3.99
2026-01-20	197	2.396	2.25
2026-01-20	198	2.034	1.19
2026-01-20	121	9.535	1.29
2026-01-20	114	0.873	4.5
2026-01-20	226	2	1.35
2026-01-20	114	2.031	4.5
2026-01-20	76	11	0.79
2026-01-20	74	1	2.35
2026-01-20	114	1.98	4.5
2026-01-20	114	0.658	4.5
2026-01-20	68	1	1.99
2026-01-20	118	0.148	4
2026-01-20	122	0.054	2.99
2026-01-20	148	0.182	5.99
2026-01-20	52	8.667	0.99
2026-01-20	194	2.156	2.75
2026-01-20	52	6.263	0.99
2026-01-20	87	1	1.39
2026-01-20	38	1.45	1.89
2026-01-20	95	1.18	2.39
2026-01-20	111	2.337	1.75
2026-01-20	59	0.083	4
2026-01-20	65	2	1.45
2026-01-20	18	5.504	1.35
2026-01-20	75	3	1.59
2026-01-20	114	0.464	4.5
2026-01-20	4	2	1.05
2026-01-20	60	1	2.75
2026-01-20	93	2	3
2026-01-20	61	1	1.89
2026-01-20	186	1	2.25
2026-01-20	166	4	2.45
2026-01-20	130	3	1.89
2026-01-20	101	2.317	3
2026-01-20	16	1.216	1.25
2026-01-20	214	1	2.79
2026-01-20	54	2	2.59
2026-01-20	134	0.187	14.75
2026-01-20	127	1	2.49
2026-01-20	113	0.021	4.25
2026-01-20	196	3	3.15
2026-01-20	57	1	1.35
2026-01-20	121	5.659	1.29
2026-01-20	190	2	3.15
2026-01-20	28	3	2.85
2026-01-20	98	0.961	2.3
2026-01-20	28	2	2.85
2026-01-20	49	1	3
2026-01-20	218	1	1.39
2026-01-20	194	1.84	2.75
2026-01-20	30	3	1.89
2026-01-20	138	1.113	4.59
2026-01-20	209	2	1.19
2026-01-20	208	1	0.95
2026-01-20	199	1.927	2.19
2026-01-20	48	1	1.99
2026-01-20	218	1	1.39
2026-01-20	190	1	3.15
2026-01-20	94	2.474	2.85
2026-01-20	135	0.042	12.95
2026-01-20	77	1	2.35
2026-01-20	146	0.145	14.39
2026-01-20	77	1	2.35
2026-01-20	190	1	3.15
2026-01-20	250	0.251	2.39
2026-01-20	53	1	2.59
2026-01-20	41	3.022	1.85
2026-01-20	125	3	2.35
2026-01-20	175	1	1.59
2026-01-20	82	1	0.99
2026-01-20	93	2	3
2026-01-20	101	2.297	3
2026-01-20	124	5.142	1.55
2026-01-20	55	1	2.99
2026-01-20	195	2	2.25
2026-01-20	198	4.395	1.19
2026-01-20	134	0.304	14.75
2026-01-20	80	1	2.99
2026-01-20	158	1	2.29
2026-01-20	146	0.053	14.39
2026-01-20	201	0.641	1.95
2026-01-20	158	1	2.29
2026-01-20	187	1.235	5.45
2026-01-20	248	0.007	10.95
2026-01-20	224	1	0.99
2026-01-20	218	1	1.39
2026-01-20	199	0.662	2.19
2026-01-20	249	1	2.29
2026-01-20	82	3	0.99
2026-01-21	47	0.273	3
2026-01-21	93	3	3
2026-01-21	248	0.008	10.95
2026-01-21	52	2.111	0.99
2026-01-21	95	1.444	2.39
2026-01-21	190	2	3.15
2026-01-21	8	1	2.25
2026-01-21	141	0.144	11.89
2026-01-21	155	1	0.85
2026-01-21	38	1.466	1.89
2026-01-21	121	6.597	1.29
2026-01-21	70	2	1.49
2026-01-21	117	0.504	2.5
2026-01-21	44	4.377	1.75
2026-01-21	48	1	1.99
2026-01-21	166	2	2.45
2026-01-21	40	2	1.99
2026-01-21	101	1.943	3
2026-01-21	140	0.422	12.95
2026-01-21	72	4	0.95
2026-01-21	70	1	1.49
2026-01-21	93	2	3
2026-01-21	79	4	1.55
2026-01-21	77	2	2.35
2026-01-21	193	1	2.5
2026-01-21	112	1.903	2.59
2026-01-21	145	0.158	22.95
2026-01-21	185	2	1.99
2026-01-21	81	1	1.25
2026-01-21	185	1	1.99
2026-01-21	102	0.238	1.75
2026-01-21	195	5	2.25
2026-01-21	44	3.731	1.75
2026-01-21	146	0.518	14.39
2026-01-21	105	0.291	1.75
2026-01-21	100	0.387	2.69
2026-01-21	135	0.376	12.95
2026-01-21	66	1	1.59
2026-01-21	105	1.343	1.75
2026-01-21	17	1	1.69
2026-01-21	190	2	3.15
2026-01-21	121	7.636	1.29
2026-01-21	43	2.335	1.79
2026-01-21	211	2	1.15
2026-01-21	227	1	1.69
2026-01-21	46	0.307	3
2026-01-21	27	1	2.59
2026-01-21	23	3	1.25
2026-01-21	68	1	1.99
2026-01-21	193	1	2.5
2026-01-21	111	2.48	1.75
2026-01-21	187	0.439	5.45
2026-01-21	96	1.016	2.5
2026-01-21	16	1.288	1.25
2026-01-21	28	2	2.85
2026-01-21	61	1	1.89
2026-01-21	193	2	2.5
2026-01-21	92	6.135	0.89
2026-01-21	87	2	1.39
2026-01-21	56	2	3.49
2026-01-21	137	0.127	18.75
2026-01-21	213	2	2.85
2026-01-21	130	3	1.89
2026-01-21	28	3	2.85
2026-01-21	76	2	0.79
2026-01-21	130	1	1.89
2026-01-21	30	3	1.89
2026-01-21	214	1	2.79
2026-01-21	95	0.845	2.39
2026-01-21	60	1	2.75
2026-01-21	75	3	1.59
2026-01-21	21	1	0.99
2026-01-21	93	5	3
2026-01-21	198	6.807	1.19
2026-01-21	142	0.331	6.95
2026-01-21	101	0.313	3
2026-01-21	209	2	1.19
2026-01-21	108	0.191	2.35
2026-01-21	74	1	2.35
2026-01-21	103	1.215	2.19
2026-01-21	158	1	2.29
2026-01-21	124	3.477	1.55
2026-01-21	54	2	2.59
2026-01-21	53	1	2.59
2026-01-21	99	1.217	2.99
2026-01-21	224	1	0.99
2026-01-21	219	3	0.99
2026-01-21	250	0.264	2.39
2026-01-21	41	2.049	1.85
2026-01-21	149	0.347	4.99
2026-01-21	52	14.535	0.99
2026-01-21	48	1	1.99
2026-01-21	54	1	2.59
2026-01-21	93	3	3
2026-01-21	114	2.529	4.5
2026-01-21	114	0.918	4.5
2026-01-21	69	6	1.25
2026-01-21	84	5	1.59
2026-01-21	11	2.294	3.95
2026-01-21	94	0.414	2.85
2026-01-21	206	1	1.95
2026-01-21	89	5.658	0.79
2026-01-21	3	1	1.45
2026-01-21	207	1	1.29
2026-01-21	39	2.446	3.99
2026-01-21	197	2.044	2.25
2026-01-21	216	1	2.79
2026-01-21	57	2	1.35
2026-01-21	33	4.994	1.59
2026-01-21	201	0.677	1.95
2026-01-21	85	1	1.49
2026-01-21	199	2.744	2.19
2026-01-21	51	0.135	2
2026-01-21	137	0.25	18.75
2026-01-21	196	3	3.15
2026-01-21	197	3.276	2.25
2026-01-21	194	1.258	2.75
2026-01-21	82	3	0.99
2026-01-21	56	1	3.49
2026-01-21	109	0.467	2.59
2026-01-21	138	1.675	4.59
2026-01-21	162	1	1.19
2026-01-21	101	2.627	3
2026-01-21	134	0.521	14.75
2026-01-21	73	2	1.49
2026-01-21	94	0.989	2.85
2026-01-21	118	0.155	4
2026-01-21	153	1	1.99
2026-01-21	154	1	1.99
2026-01-21	215	1	2.79
2026-01-21	165	0.918	5
2026-01-21	146	0.347	14.39
2026-01-21	167	1	1.59
2026-01-21	81	3	1.25
2026-01-21	83	2.464	2.39
2026-01-21	44	2.006	1.75
2026-01-21	55	2	2.99
2026-01-21	98	1.017	2.3
2026-01-21	9	4	0.85
2026-01-21	113	0.021	4.25
2026-01-21	76	6	0.79
2026-01-21	49	1	3
2026-01-21	61	1	1.89
2026-01-21	80	1	2.99
2026-01-21	186	1	2.25
2026-01-21	65	2	1.45
2026-01-21	66	2	1.59
2026-01-21	71	1	1.99
2026-01-21	187	0.547	5.45
2026-01-21	12	2.92	2.25
2026-01-21	208	3	0.95
2026-01-21	49	1	3
2026-01-21	55	1	2.99
2026-01-21	189	1	3.15
2026-01-21	89	15.937	0.79
2026-01-21	91	8.536	0.69
2026-01-21	122	0.057	2.99
2026-01-21	124	7.174	1.55
2026-01-21	121	7.574	1.29
2026-01-21	76	1	0.79
2026-01-21	125	3	2.35
2026-01-21	35	1	1.35
2026-01-21	218	5	1.39
2026-01-21	18	9.126	1.35
2026-01-21	97	0.229	1.75
2026-01-21	127	4	2.49
2026-01-21	27	1	2.59
2026-01-21	128	1	2.25
2026-01-21	95	2.126	2.39
2026-01-21	58	1.313	2.49
2026-01-21	107	2.538	1.99
2026-01-21	43	7.056	1.79
2026-01-21	167	3	1.59
2026-01-21	106	5.191	1.99
2026-01-21	175	1	1.59
2026-01-21	4	4	1.05
2026-01-21	24	1.151	1.19
2026-01-21	148	0.194	5.99
2026-01-21	165	1.4	5
2026-01-21	50	1	3
2026-01-21	249	1	2.29
2026-01-21	207	1	1.29
2026-01-21	31	0.397	5.69
2026-01-21	89	4.367	0.79
2026-01-21	187	1.547	5.45
2026-01-21	87	1	1.39
2026-01-21	91	5.507	0.69
2026-01-21	166	2	2.45
2026-01-21	52	2.242	0.99
2026-01-21	38	4.222	1.89
2026-01-21	41	3.141	1.85
2026-01-21	139	0.248	14.95
2026-01-21	114	2.911	4.5
2026-01-21	121	5.76	1.29
2026-01-21	42	5.892	1.39
2026-01-21	88	1.539	2.19
2026-01-21	26	0.269	1.19
2026-01-21	78	7	1.09
2026-01-21	189	2	3.15
2026-01-21	226	2	1.35
2026-01-21	144	0.33	5.39
2026-01-21	94	3.147	2.85
2026-01-21	91	5.855	0.69
2026-01-21	136	0.235	12.95
2026-01-21	55	1	2.99
2026-01-21	194	4.367	2.75
2026-01-21	190	1	3.15
2026-01-21	59	0.088	4
2026-01-21	1	1	1.5
2026-01-21	76	4	0.79
2026-01-21	166	1	2.45
2026-01-21	8	1	2.25
2026-01-21	93	1	3
2026-01-21	56	1	3.49
2026-01-21	178	0.562	3.29
2026-01-21	190	2	3.15
2026-01-21	152	1	1.75
2026-01-21	194	1.484	2.75
2026-01-22	39	0.486	3.99
2026-01-22	38	1.317	1.89
2026-01-22	105	1.726	1.75
2026-01-22	21	1	0.99
2026-01-22	226	2	1.35
2026-01-22	166	5	2.45
2026-01-22	93	1	3
2026-01-22	137	0.201	18.75
2026-01-22	14	0.411	0.95
2026-01-22	19	1	2.5
2026-01-22	117	0.532	2.5
2026-01-22	162	1	1.19
2026-01-22	222	1	2.75
2026-01-22	175	1	1.59
2026-01-22	75	1	1.59
2026-01-22	81	1	1.25
2026-01-22	190	2	3.15
2026-01-22	211	2	1.15
2026-01-22	70	3	1.49
2026-01-22	101	1.363	3
2026-01-22	185	2	1.99
2026-01-22	106	0.719	1.99
2026-01-22	81	1	1.25
2026-01-22	44	1.309	1.75
2026-01-22	68	1	1.99
2026-01-22	102	0.252	1.75
2026-01-22	44	1.64	1.75
2026-01-22	139	0.262	14.95
2026-01-22	61	1	1.89
2026-01-22	59	0.093	4
2026-01-22	195	1	2.25
2026-01-22	190	1	3.15
2026-01-22	78	4	1.09
2026-01-22	66	3	1.59
2026-01-22	198	7.185	1.19
2026-01-22	93	4	3
2026-01-22	93	1	3
2026-01-22	101	1.657	3
2026-01-22	24	1.21	1.19
2026-01-22	88	1.731	2.19
2026-01-22	95	0.544	2.39
2026-01-22	8	1	2.25
2026-01-22	187	0.996	5.45
2026-01-22	54	1	2.59
2026-01-22	136	0.202	12.95
2026-01-22	48	1	1.99
2026-01-22	57	2	1.35
2026-01-22	98	1.074	2.3
2026-01-22	138	1.725	4.59
2026-01-22	82	5	0.99
2026-01-22	30	1	1.89
2026-01-22	18	7.933	1.35
2026-01-22	124	5.097	1.55
2026-01-22	209	2	1.19
2026-01-22	41	1.276	1.85
2026-01-22	52	7.333	0.99
2026-01-22	44	3.331	1.75
2026-01-22	55	2	2.99
2026-01-22	74	1	2.35
2026-01-22	93	5	3
2026-01-22	121	7.465	1.29
2026-01-22	11	1.972	3.95
2026-01-22	216	1	2.79
2026-01-22	78	3	1.09
2026-01-22	28	1	2.85
2026-01-22	197	1.058	2.25
2026-01-22	91	7	0.69
2026-01-22	142	0.35	6.95
2026-01-22	165	0.222	5
2026-01-22	43	1.866	1.79
2026-01-22	50	1	3
2026-01-22	61	1	1.89
2026-01-22	193	4	2.5
2026-01-22	219	2	0.99
2026-01-22	140	0.259	12.95
2026-01-22	112	2.008	2.59
2026-01-22	178	0.593	3.29
2026-01-22	153	1	1.99
2026-01-22	48	1	1.99
2026-01-22	30	3	1.89
2026-01-22	124	1.29	1.55
2026-01-22	118	0.165	4
2026-01-22	55	1	2.99
2026-01-22	81	3	1.25
2026-01-22	62	1	1.85
2026-01-22	28	1	2.85
2026-01-22	167	4	1.59
2026-01-22	249	1	2.29
2026-01-22	148	0.204	5.99
2026-01-22	134	0.167	14.75
2026-01-22	125	2	2.35
2026-01-22	121	4.597	1.29
2026-01-22	76	14	0.79
2026-01-22	71	1	1.99
2026-01-22	189	2	3.15
2026-01-22	11	0.448	3.95
2026-01-22	94	3.477	2.85
2026-01-22	197	2.778	2.25
2026-01-22	109	0.494	2.59
2026-01-22	122	0.06	2.99
2026-01-22	158	1	2.29
2026-01-22	124	2.594	1.55
2026-01-22	145	0.167	22.95
2026-01-22	144	0.349	5.39
2026-01-22	121	3.38	1.29
2026-01-22	89	8.342	0.79
2026-01-22	80	1	2.99
2026-01-22	9	4	0.85
2026-01-22	72	4	0.95
2026-01-22	27	1	2.59
2026-01-22	146	0.081	14.39
2026-01-22	75	3	1.59
2026-01-22	208	3	0.95
2026-01-22	195	5	2.25
2026-01-22	130	4	1.89
2026-01-22	215	1	2.79
2026-01-22	189	1	3.15
2026-01-22	213	1	2.85
2026-01-22	23	3	1.25
2026-01-22	140	0.182	12.95
2026-01-22	69	6	1.25
2026-01-22	207	2	1.29
2026-01-22	201	0.713	1.95
2026-01-22	46	0.323	3
2026-01-22	3	1	1.45
2026-01-22	93	4	3
2026-01-22	141	0.151	11.89
2026-01-22	146	0.159	14.39
2026-01-22	107	0.889	1.99
2026-01-22	89	10.051	0.79
2026-01-22	8	1	2.25
2026-01-22	199	2.895	2.19
2026-01-22	107	1.784	1.99
2026-01-22	155	1	0.85
2026-01-22	185	1	1.99
2026-01-22	38	0.37	1.89
2026-01-22	84	3	1.59
2026-01-22	85	1	1.49
2026-01-22	224	1	0.99
2026-01-22	108	0.2	2.35
2026-01-22	38	4.312	1.89
2026-01-22	47	0.287	3
2026-01-22	43	2.028	1.79
2026-01-22	18	1.696	1.35
2026-01-22	40	2	1.99
2026-01-22	127	4	2.49
2026-01-22	79	4	1.55
2026-01-22	114	0.233	4.5
2026-01-22	54	2	2.59
2026-01-22	43	3.905	1.79
2026-01-22	52	12.616	0.99
2026-01-22	124	2.432	1.55
2026-01-22	91	14	0.69
2026-01-22	43	2.112	1.79
2026-01-22	12	3.084	2.25
2026-01-22	1	1	1.5
2026-01-22	56	1	3.49
2026-01-22	121	7.357	1.29
2026-01-22	26	0.277	1.19
2026-01-22	100	0.409	2.69
2026-01-22	113	0.021	4.25
2026-01-22	194	1.789	2.75
2026-01-22	87	3	1.39
2026-01-22	16	1.36	1.25
2026-01-22	99	1.284	2.99
2026-01-22	196	2	3.15
2026-01-22	136	0.046	12.95
2026-01-22	211	1	1.15
2026-01-22	213	1	2.85
2026-01-22	33	5.27	1.59
2026-01-22	135	0.188	12.95
2026-01-22	49	1	3
2026-01-22	106	5.015	1.99
2026-01-22	152	1	1.75
2026-01-22	121	6.295	1.29
2026-01-22	41	4.2	1.85
2026-01-22	125	1	2.35
2026-01-22	4	5	1.05
2026-01-22	248	0.008	10.95
2026-01-22	94	1.189	2.85
2026-01-22	114	1.598	4.5
2026-01-22	44	4.4	1.75
2026-01-22	165	1.412	5
2026-01-22	196	1	3.15
2026-01-22	197	1.902	2.25
2026-01-22	187	1.677	5.45
2026-01-22	83	2.598	2.39
2026-01-22	103	1.288	2.19
2026-01-22	114	1.68	4.5
2026-01-22	128	1	2.25
2026-01-22	28	4	2.85
2026-01-22	95	4.259	2.39
2026-01-22	146	0.673	14.39
2026-01-22	31	0.409	5.69
2026-01-22	42	4.237	1.39
2026-01-22	96	0.94	2.5
2026-01-22	135	0.208	12.95
2026-01-22	35	1	1.35
2026-01-22	53	1	2.59
2026-01-22	227	1	1.69
2026-01-22	186	1	2.25
2026-01-22	206	1	1.95
2026-01-22	111	2.617	1.75
2026-01-22	190	4	3.15
2026-01-22	194	2.495	2.75
2026-01-22	84	1	1.59
2026-01-22	114	3.202	4.5
2026-01-22	218	5	1.39
2026-01-22	194	1.771	2.75
2026-01-22	149	0.365	4.99
2026-01-22	101	2.133	3
2026-01-22	55	1	2.99
2026-01-22	89	2.911	0.79
2026-01-22	92	6.472	0.89
2026-01-22	154	1	1.99
2026-01-22	56	3	3.49
2026-01-22	60	1	2.75
2026-01-22	190	1	3.15
2026-01-22	250	0.28	2.39
2026-01-22	165	0.812	5
2026-01-22	49	1	3
2026-01-22	214	1	2.79
2026-01-22	77	2	2.35
